Project.ID,Deployment.Location.ID,SiteName,Camera.Deployment.Start.Date,Camera.Deployment.End.Date,Deployment.ID,Year,Months,Folder,Problem,Camera
UWSS,Site22,22,2020-04-27,2020-05-30,May-20,2020,April;May,May-20,,Bushnell
UWSS,Site22,22,NA,NA,Jun-20,2020,May;June,Jun-20,,Bushnell
UWSS,Site22,22,2020-07-09,2020-08-10,Jul-20,2020,July;August,Jul-20,,Bushnell
UWSS,Site22,22,2020-08-10,2020-09-17,Oct-20,2020,August;September;October,Oct-20,,Bushnell
UWSS,Site22,22,NA,NA,NA,NA,NA,NA,Stolen,Bushnell
UWSS,Site22a,22a,2021-01-25,2021-04-22,Mar-21,2021,January;February;March;April,MarchApril2021,,Bushnell
UWSS,Site22a,22a,2021-04-22,2021-06-04,Jul-21,2021,April;May;June,Jul-21,,Bushnell
UWSS,Site22a,22a,2021-08-01,2021-08-24,Sep-21,2021,August,Sep-21,,Bushnell
UWSS,Site22a,22a,2021-09-03,2021-10-15,Oct-21,2021,September;October,Oct-21,,Bushnell
UWSS,Site22a,22a,2021-10-15,2022-05-17,Jun-22,2022,Oct-May,Jun-22,,Bushnell
UWSS,Site22a,22a,2022-06-19,2022-08-20,Aug-22,2022,June;July;August,Aug-22,,Bushnell
UWSS,Site22a,22a,2022-08-20,2022-10-02,Sep-22,2022,August;September;October,Sep-22,,Bushnell
,,,,,,,,,,
UWSS,Site23,23,NA,NA,Aug-18,2018,NA,Aug 25th check,,Bushnell
UWSS,Site23,23,NA,NA,Sep-18,2018,NA,September Check,,Bushnell
UWSS,Site23,23,NA,NA,Oct-18,2018,NA,October November Check,,Bushnell
UWSS,Site23a,23a,2018-11-23,2018-12-18,Dec-18,2018,November;December,Dec-18,,Bushnell
UWSS,Site23a,23a,2018-12-18,2019-01-27,Jan-19,2019,December;January,Jan-19,,Bushnell
UWSS,Site23a,23a,2019-01-27,2019-04-21,Mar-19,2019,January;February;March,MarchandApril2019,,Bushnell
UWSS,Site23a,23a,2019-04-22,2019-11-06,Dec-19,2019,September;October;November;December,Dec-19,,Bushnell
UWSS,Site23a,23a,2019-12-29,2020-01-25,Jan-20,2020,December;January,Jan-20,,Bushnell
UWSS,Site23a,23a,2020-01-25,2020-02-29,Feb-20,2020,January;February,Feb-20,,Bushnell
UWSS,Site23a,23a,2020-02-29,2020-04-26,Apr-20,2020,February;March;April,Apr-20,,Bushnell
UWSS,Site23a,23a,2020-04-26,2020-05-30,May-20,2020,April;May,May-20,,Bushnell
UWSS,Site23a,23a,2020-05-30,2020-07-09,Jun-20,2020,May;June,Jun-20,,Bushnell
UWSS,Site23a,23a,2020-07-09,2020-08-10,Jul-20,2020,July;August,Jul-20,,Bushnell
UWSS,Site23a,23a,2020-08-10,2020-10-14,Oct-20,2020,August;September;October,Oct-20,,Bushnell
UWSS,Site23a,23a,2020-10-15,2020-12-05,Nov-20,2020,October;November;December,Nov-20,,Bushnell
UWSS,Site23a,23a,2020-12-05,2021-01-22,Jan-21,2021,December;January,Jan-21,,Bushnell
UWSS,Site23b,23b,2021-02-03,2021-03-29,Mar-21,2021,February;March,MarchApril2021,,Bushnell
UWSS,Site23b,23b,2021-03-29,2021-07-30,Jul-21,2021,March;April;May;June;July,Jul-21,,Bushnell
UWSS,Site23b,23b,2021-08-01,2021-08-30,Sep-21,2021,August,Sep-21,,Bushnell
UWSS,Site23b,23b,NA,NA,NA,NA,NA,Oct-21,Malfunction,Bushnell
UWSS,Site23b,23b,2021-10-15,2021-10-16,Nov-21,2021,October,Nov-21,"Date malfunction, took cam down",Bushnell
UWSS,Site23b,23b,2022-07-17,2022-08-20,Aug-22,2022,July;August,Aug-22,,Browning
UWSS,Site23b,23b,2022-08-20,2022-10-02,Sep-22,2022,August;September;October,Sep-22,,Browning
,,,,,,,,,,
,,,,,,,,,,
UWSS,Site24,24,2018-07-30,2018-08-28,Aug-18,2018,July;August,Aug 25th check,,Bushnell
UWSS,Site24,24,2018-08-28,2018-09-22,Sep-18,2018,August;September,September Check,,Bushnell
UWSS,Site24,24,2018-09-22,2018-10-28,Oct-18,2018,September;October,October November Check,,Bushnell
UWSS,Site24,24,2018-10-28,2018-12-18,Dec-18,2018,October;November;December,Dec-18,,Bushnell
UWSS,Site24,24,2018-12-18,2019-01-30,Jan-19,2019,December;January,Jan-19,,Bushnell
UWSS,Site24,24,2019-01-30,2019-03-30,Mar-19,2019,January;February;March,MarchandApril2019,,Bushnell
UWSS,Site24,24,2019-03-30,2019-06-30,Jun-19,2019,March;April;May;June,JuneJuly2019,,Bushnell
UWSS,Site24,24,2019-06-30,2019-08-29,Sep-19,2019,June;July;August,SeptoNov2019,,Bushnell
UWSS,Site24,24,2019-10-08,2019-12-29,Dec-19,2019,September;October;November;December,Dec-19,,Bushnell
UWSS,Site24,24,2019-12-29,2020-01-25,Jan-20,2020,December;January,Jan-20,,Bushnell
UWSS,Site24,24,2020-01-25,2020-02-29,Feb-20,2020,January;February,Feb-20,,Bushnell
UWSS,Site24,24,2020-02-29,2020-04-26,Apr-20,2020,February;March;April,Apr-20,,Bushnell
UWSS,Site24,24,2020-04-26,2020-05-30,May-20,2020,April;May,May-20,,Bushnell
UWSS,Site24,24,2020-05-30,2020-07-09,Jun-20,2020,May;June,Jun-20,,Bushnell
UWSS,Site24,24,2020-07-09,2020-08-10,Jul-20,2020,July;August,Jul-20,,Bushnell
UWSS,Site24,24,2020-08-10,2020-10-15,Oct-20,2020,August;September;October,Oct-20,,Bushnell
UWSS,Site24,24,2020-10-15,2020-12-05,Nov-20,2020,October;November;December,Nov-20,,Bushnell
UWSS,Site24,24,2020-12-05,2021-01-22,Jan-21,2021,December;January,Jan-21,,Bushnell
UWSS,Site24a,24a,2021-02-03,2021-03-29,Mar-21,2021,February;March,MarchApril2021,,Bushnell
UWSS,Site24a,24a,2021-03-29,2021-06-01,May-21,2021,March;April;May;June,May-21,,Bushnell
UWSS,Site24a,24a,2021-06-01,2021-06-05,Jul-21,2021,June,Jul-21,Malfunction,Bushnell
UWSS,Site24a,24a,2021-08-01,2021-08-05,Sep-21,2021,August,Sep-21,Malfunction,Bushnell
UWSS,Site24a,24a,2021-09-02,2021-09-04,Oct-21,2021,September,Sep-21,Error,Bushnell
UWSS,Site24a,24a,2021-10-16,2021-10-30,Nov-21,2021,October,Nov-21,,Bushnell
UWSS,Site24a,24a,2022-06-19,2022-08-20,Aug-22,2022,June;July;August,Aug-22,,Browning
UWSS,Site24a,24a,2022-08-20,2022-09-05,Sep-22,2022,August;September,Sep-22,Error?,Browning
,,,,,,,,,,
UWSS,Site25,25,2018-08-03,2018-08-26,Aug-18,2018,August,Aug 25th check,,Bushnell
UWSS,Site25,25,2018-08-26,2018-10-08,Sep-18,2018,August;September;October,September Check,,Bushnell
UWSS,Site25,25,2018-10-08,2018-11-18,Oct-18,2018,October;November,October November Check,,Bushnell
UWSS,Site25,25,2018-11-18,2018-12-18,Dec-18,2018,November;December,Dec-18,,Bushnell
UWSS,Site25,25,2018-12-18,2019-01-30,Jan-19,2019,December;January,Jan-19,,Bushnell
UWSS,Site25,25,2019-01-30,2019-04-21,Mar-19,2019,January;February;March;April,MarchandApril2019,,Bushnell
UWSS,Site25,25,2019-04-21,2019-07-07,Jun-19,2019,March;April;May;June;July,JuneJuly2019,,Bushnell
UWSS,Site25,25,2019-07-07,2019-09-15,Sep-19,2019,July;August;September,SeptoNov2019,,Bushnell
UWSS,Site25,25,2019-09-15,2019-12-30,Dec-19,2019,September;October;November;December,Dec-19,,Bushnell
UWSS,Site25,25,2019-12-30,2020-01-26,Jan-20,2020,December;January,Jan-20,,Bushnell
UWSS,Site25,25,2020-01-26,2020-03-01,Feb-20,2020,January;February;March,Feb-20,,Bushnell
UWSS,Site25,25,2020-03-01,2020-04-26,Apr-20,2020,March;April,Apr-20,,Bushnell
UWSS,Site25,25,2020-04-26,2020-05-16,May-20,2020,April;May,May-20,,Bushnell
UWSS,Site25,25,2020-05-30,2020-07-09,Jun-20,2020,May;June,Jun-20,,Bushnell
UWSS,Site25,25,2020-07-09,2020-08-10,Jul-20,2020,July;August,Jul-20,,Bushnell
UWSS,Site25,25,2020-08-10,2020-10-06,Oct-20,2020,August;September;October,Oct-20,,Bushnell
UWSS,Site25,25,NA,NA,Nov-20,2020,NA,Nov-20,SD card empty? SD card malfunction - read as having 26 images but empty.,Bushnell
UWSS,Site25,25,NA,NA,NA,NA,NA,NA,Stolen,Bushnell
UWSS,Site25a,25a,2021-04-22,2021-05-13,May-21,2021,April;May,May-21,"Weird folders, tree movement",Bushnell
UWSS,Site25a,25a,2021-06-01,2021-06-03,Jul-21,2021,June,Jul-21,Malfunction,Bushnell
UWSS,Site25a,25a,NA,NA,NA,NA,NA,Sep-21,Turned off,Bushnell
UWSS,Site25a,25a,2021-09-02,2021-09-15,Oct-21,2021,September,Oct-21,Weird folders,Bushnell
UWSS,Site25a,25a,2022-07-17,2022-08-03,Aug-22,2022,July;August,Jul-22,,Browning
UWSS,Site25,25,2022-08-20,2022-10-02,Sep-22,2022,August;September;October,Sep-22,,Bushnell
,,,,,,,,,,
UWSS,Site26,26,2018-07-31,2018-08-03,Aug-18,2018,August,Aug 25th check,,Bushnell
UWSS,Site26,26,2018-08-25,2018-10-28,Sep-18,2018,August;September;October,September Check,,Bushnell
UWSS,Site26,26,NA,NA,Oct-18,2018,NA,October November Check,,Bushnell
UWSS,Site26a,26a,2018-12-12,2018-12-18,Dec-18,2018,December,Dec-18,,Bushnell
UWSS,Site26a,26a,2018-12-18,2019-01-30,Jan-19,2019,December;January,Jan-19,,Bushnell
UWSS,Site26a,26a,2019-01-30,2019-04-21,Mar-19,2019,January;February;March;April,MarchandApril2019,,Bushnell
UWSS,Site26a,26a,2019-04-21,2019-07-07,Jun-19,2019,March;April;May;June;July,JuneJuly2019,,Bushnell
UWSS,Site26b,26b,2019-07-07,2019-07-14,Sep-19,2019,July;August;September,SeptoNov2019,,Bushnell
UWSS,Site26b,26b,2019-09-15,2019-12-30,Dec-19,2019,September;October;November;December,Dec-19,,Bushnell
UWSS,Site26b,26b,2019-12-30,2020-01-25,Jan-20,2020,December;January,Jan-20,,Bushnell
UWSS,Site26b,26b,2020-01-26,2020-03-01,Feb-20,2020,January;February;March,Feb-20,,Bushnell
UWSS,Site26b,26b,2020-03-01,2020-04-26,Apr-20,2020,March;April,Apr-20,,Bushnell
UWSS,Site26b,26b,2020-04-26,2020-05-03,May-20,2020,April;May,May-20,,Bushnell
UWSS,Site26b,26b,2020-05-30,2020-06-21,Jun-20,2020,May;June,Jun-20,,Bushnell
UWSS,Site26b,26b,2020-07-09,2020-07-31,Jul-20,2020,July;August,Jul-20,,Bushnell
UWSS,Site26b,26b,NA,NA,Oct-20,2020,NA,Oct-20,Stolen,Bushnell
UWSS,Site26c,26c,2020-11-06,2020-12-04,Nov-20,2020,November;December,Nov-20,,Bushnell
UWSS,Site26c,26c,2020-12-04,2021-01-18,Jan-21,2021,December;January,Jan-21,,Bushnell
UWSS,Site26c,26c,NA,NA,NA,NA,NA,NA,Stolen,Bushnell
UWSS,Site26d,26d,2021-08-30,2021-10-05,Oct-21,2021,August;September;October,Oct-21,,Bushnell
UWSS,Site26d,26d,NA,NA,Sep-22,2022,NA,Sep-22,Stolen,Bushnell
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
UWSS,Site27,27,NA,NA,Aug-18,2018,NA,Aug 25th check,,Bushnell
UWSS,Site27,27,2018-08-25,2018-09-22,Sep-18,2018,August;September,September Check,,Bushnell
UWSS,Site27,27,2018-09-22,2018-10-28,Oct-18,2018,September;October,October November Check,,Bushnell
UWSS,Site27,27,NA,NA,Dec-18,2018,NA,Dec-18,,Bushnell
UWSS,Site27,27,2018-12-18,2018-12-20,Jan-19,2019,December;January,Jan-19,wrong date,Bushnell
UWSS,Site27,27,2019-01-27,2019-03-30,Mar-19,2019,January;February;March,MarchandApril2019,,Bushnell
UWSS,Site27,27,2019-03-30,2019-06-28,Jun-19,2019,March;April;May;June,JuneJuly2019,,Bushnell
UWSS,Site27,27,2019-06-28,2019-10-08,Sep-19,2019,July;August;September,SeptoNov2019,,Bushnell
UWSS,Site27,27,2019-10-08,2019-12-29,Dec-19,2019,October;November;December,Dec-19,,Bushnell
UWSS,Site27,27,2019-12-29,2020-01-02,Jan-20,2020,December;January,Jan-20,,Bushnell
UWSS,Site27,27,2020-01-25,2020-02-29,Feb-20,2020,January;February;March,Feb-20,,Bushnell
UWSS,Site27,27,2020-02-29,2020-04-26,Apr-20,2020,March;April,Apr-20,,Bushnell
UWSS,Site27,27,2020-04-26,2020-05-30,May-20,2020,April;May,May-20,,Bushnell
UWSS,Site27,27,2020-05-30,2020-07-09,Jun-20,2020,May;June,Jun-20,,Bushnell
UWSS,Site27,27,2020-07-09,2020-08-10,Jul-20,2020,July;August,Jul-20,,Bushnell
UWSS,Site27,27,2020-08-10,2020-10-15,Oct-20,2020,August;September;October,Oct-20,,Bushnell
UWSS,Site27,27,2020-10-15,2020-12-05,Nov-20,2020,October;November;December,Oct-20,,Bushnell
UWSS,Site27,27,NA,NA,NA,NA,NA,NA,Stolen,Bushnell
UWSS,Site27a,27a,2021-04-26,2021-05-31,May-21,2021,April;May,May-21,,Bushnell
UWSS,Site27a,27a,2021-05-31,2021-08-01,Jul-21,2021,May;June;July;August,Jul-21,,Bushnell
UWSS,Site27a,27a,2021-08-01,2021-09-02,Sep-21,2021,August;September,Sep-21,,Bushnell
UWSS,Site27a,27a,2021-09-02,2021-10-23,Oct-21,2021,September;October,Oct-21,,Bushnell
UWSS,Site27a,27a,2021-10-23,2022-06-19,Jun-22,2022,Oct-Jun,Jun-22,,Bushnell
UWSS,Site27a,27a,2022-06-19,2022-08-20,Aug-22,2022,June;July;August,Aug-22,,Bushnell
UWSS,Site27a,27a,2022-08-20,2022-10-02,Sep-22,2022,August;September;October,Sep-22,,Bushnell
,,,,,,,,,,
,,,,,,,,,,
UWSS,Site28,28,2018-07-30,2018-08-17,Aug-18,2018,July;August,Aug 25th check,,Bushnell
UWSS,Site28,28,2018-08-28,2018-10-08,Sep-18,2018,August;September;October,September Check,,Bushnell
UWSS,Site28,28,2018-10-08,2018-11-18,Oct-18,2018,October;November,October November Check,,Bushnell
UWSS,Site28,28,2018-11-18,2018-12-18,Dec-18,2018,November;December,Dec-18,,Bushnell
UWSS,Site28,28,2018-12-18,2019-01-30,Jan-19,2019,December;January,Jan-19,,Bushnell
UWSS,Site28,28,2019-01-30,2019-04-21,Mar-19,2019,January;February;March,MarchandApril2019,,Bushnell
UWSS,Site28,28,2019-04-21,2019-08-02,Sep-19,2019,April;May;June;July;August,SeptoNov2019,,Bushnell
UWSS,Site28,28,2019-09-15,2019-12-30,Dec-19,2019,September;October;November;December,Dec-19,,Bushnell
UWSS,Site28,28,2019-12-30,2020-01-26,Jan-20,2020,December;January,Jan-20,,Bushnell
UWSS,Site28,28,2020-01-26,2020-03-01,Feb-20,2020,January;February,Feb-20,,Bushnell
UWSS,Site28,28,2020-03-01,2020-04-26,Apr-20,2020,February;March;April,Apr-20,,Bushnell
UWSS,Site28,28,2020-04-26,2020-06-27,Jun-20,2020,April;May;June,Jun-20,,Bushnell
UWSS,Site28,28,2020-07-09,2020-08-10,Jul-20,2020,July;August,Jul-20,,Bushnell
UWSS,Site28,28,2020-08-10,2020-11-28,Nov-20,2020,August;September;October;November,Nov-20,Battery,Bushnell
UWSS,Site28,28,2020-12-05,2021-01-25,Jan-21,2021,December;January,Jan-21,,Bushnell
UWSS,Site28,28,2021-01-27,2021-04-22,Mar-21,2021,January;February;March;April,MarchApril2021,,Bushnell
UWSS,Site28,28,2021-04-22,2021-07-22,Jul-21,2021,April;May;June;July;August,Jul-21,,Bushnell
UWSS,Site28,28,2021-08-04,2021-08-28,Sep-21,2021,August,Sep-21,,Bushnell
UWSS,Site28,28,2021-09-02,2021-10-15,Oct-21,2021,September;October,Oct-21,,Bushnell
UWSS,Site28,28,2021-10-15,2022-12-31,Jun-22,2022,October - Dec,Jun-22,,Bushnell
UWSS,Site28,28,2022-06-19,2022-07-17,Jul-22,2022,June;July,Jul-22,,Bushnell
UWSS,Site28,28,2022-07-17,2022-08-20,Aug-22,2022,July;August,Aug-22,,Bushnell
UWSS,Site28,28,2022-08-28,2022-09-03,Sep-22,2022,August;September,Sep-22,,Bushnell
,,,,,,,,,,
,,,,,,,,,,
UWSS,Site29,29,2018-07-31,2018-08-25,Aug-18,2018,July;August,Aug 25th check,,Bushnell
UWSS,Site29,29,2018-08-25,2018-10-08,Sep-18,2018,August;September,September Check,,Bushnell
UWSS,Site29,29,2018-10-08,2018-11-18,Oct-18,2018,October;Novmeber,October November Check,,Bushnell
UWSS,Site29,29,2018-11-18,2018-12-18,Dec-18,2018,November;December,Dec-18,,Bushnell
UWSS,Site29,29,2018-12-18,2019-01-14,Jan-19,2019,December;January,Jan-19,,Bushnell
UWSS,Site29,29,2019-01-30,2019-04-21,Mar-19,2019,January;February;March;April,MarchandApril2019,,Bushnell
UWSS,Site29,29,2019-04-21,2019-07-07,Jun-19,2019,April;May;June,JuneJuly2019,,Bushnell
UWSS,Site29,29,2019-07-07,2019-09-15,Sep-19,2019,July;August;September,SeptoNov2019,,Bushnell
UWSS,Site29,29,2019-09-15,2019-12-30,Dec-19,2019,September;October;November;December,Dec-19,,Bushnell
UWSS,Site29,29,2019-12-30,2020-01-26,Jan-20,2020,December;January,Jan-20,,Bushnell
UWSS,Site29,29,2020-01-26,2020-02-05,Feb-20,2020,January;February,Feb-20,,Bushnell
UWSS,Site29,29,2020-03-01,2020-04-28,Apr-20,2020,March;April,Apr-20,,Bushnell
UWSS,Site29,29,2020-04-28,2020-06-01,May-20,2020,April;May;June,May-20,,Bushnell
UWSS,Site29,29,2020-06-01,2020-06-04,Jun-20,2020,June,Jun-20,,Bushnell
UWSS,Site29,29,2020-07-09,2020-08-13,Jul-20,2020,July;August,Jul-20,,Bushnell
UWSS,Site29,29,2020-08-13,2020-10-15,Oct-20,2020,August;September;October,Oct-20,,Bushnell
UWSS,Site29,29,2020-10-15,2020-12-05,Nov-20,2020,October;November;December,Oct-20,,Bushnell
UWSS,Site29,29,2020-12-05,2021-01-20,Jan-21,2021,December;January,Jan-21,,Bushnell
UWSS,Site29,29,2021-01-20,2021-05-31,May-21,2021,January;February;March;April;May,May-21,,Bushnell
UWSS,Site29,29,2021-05-31,2021-07-20,Jul-21,2021,May;June;July,Jul-21,,Bushnell
UWSS,Site29,29,2021-08-04,2021-09-04,Sep-21,2021,August;September,Sep-21,,Bushnell
UWSS,Site29,29,2021-09-04,2021-10-23,Oct-21,2021,September;October,Oct-21,,Bushnell
UWSS,Site29,29,2021-10-23,2022-01-15,Jun-22,2022,Oct-Jan,Jun-22,,Bushnell
UWSS,Site29,29,2022-06-19,2022-07-17,Jul-22,2022,June;July,Jul-22,,Bushnell
UWSS,Site29,29,2022-07-17,2022-08-14,Aug-22,2022,July;August,Aug-22,,Browning
UWSS,Site29,29,2022-08-20,2022-10-02,Sep-22,2022,August;September;October,Sep-22,,Browning
,,,,,,,,,,
UWSS,Site30,30,2018-07-31,2018-08-25,Aug-18,2018,July;August,Aug 25th check,,Bushnell
UWSS,Site30,30,2018-08-25,2018-10-08,Sep-18,2018,August;September,September Check,,Bushnell
UWSS,Site30,30,2018-10-08,2018-11-18,Oct-18,2018,September;October,October November Check,,Bushnell
UWSS,Site30,30,2018-11-18,2018-12-18,Dec-18,2018,November;December,Dec-18,,Bushnell
UWSS,Site30,30,2018-12-18,2019-01-30,Jan-19,2019,December;January,Jan-19,,Bushnell
UWSS,Site30,30,2019-01-30,2019-04-21,Mar-19,2019,January;February;March;April,MarchandApril2019,,Bushnell
UWSS,Site30,30,2019-04-21,2019-05-05,Jun-19,2019,March;April,JuneJuly2019,,Bushnell
UWSS,Site30,30,2019-09-15,2019-12-30,Dec-19,2019,September;October;November;December,Dec-19,,Bushnell
UWSS,Site30,30,2019-12-30,2020-01-26,Jan-20,2020,December;January,Jan-20,,Bushnell
UWSS,Site30,30,2020-01-26,2020-03-01,Feb-20,2020,January;February;March,Feb-20,,Bushnell
UWSS,Site30,30,2020-03-01,2020-04-28,Apr-20,2020,March;April,Apr-20,,Bushnell
UWSS,Site30,30,2020-04-28,2020-06-01,May-20,2020,April;May;June,May-20,,Bushnell
UWSS,Site30,30,2020-06-01,2020-07-09,Jun-20,2020,May;June,Jun-20,,Bushnell
UWSS,Site30,30,2020-07-09,2020-10-15,Oct-20,2020,August;September;October,Oct-20,,Bushnell
UWSS,Site30,30,NA,NA,NA,NA,NA,NA,Stolen,Bushnell
UWSS,Site30a,30a,2021-04-22,2021-05-31,May-21,2021,April;May,May-21,,Bushnell
UWSS,Site30a,30a,2021-05-31,2021-07-08,Jul-21,2021,May;June;July,Jul-21,Covered,Bushnell
UWSS,Site30,30,2021-08-12,2021-09-02,Sep-21,2021,August;September,Sep-21,,Bushnell
UWSS,Site30,30,2021-09-04,2021-09-09,Oct-21,2021,September,Oct-21,Dead,Bushnell
UWSS,Site30,30,2021-10-09,2021-10-23,Nov-21,2021,October,Nov-21,"Corrupt media files, pulled cam",Bushnell
UWSS,Site30,30,2022-08-20,2022-10-02,Sep-22,2022,August;September;October,Sep-22,,Bushnell
,,,,,,,,,,
UWSS,Site31,31,2018-07-31,2018-08-25,Aug-18,2018,July;August,Aug 25th check,,Bushnell
UWSS,Site31,31,2018-08-25,2018-09-22,Sep-18,2018,August;September,September Check,,Bushnell
UWSS,Site31,31,2018-09-22,2018-10-18,Oct-18,2018,September;October,October November Check,,Bushnell
UWSS,Site31,31,2018-10-28,2018-12-18,Dec-18,2018,October;November;December,Dec-18,,Bushnell
UWSS,Site31,31,2018-12-18,2019-01-10,Jan-19,2019,December;January,Jan-19,,Bushnell
UWSS,Site31,31,2019-01-30,2019-02-21,Mar-19,2019,January;February;March,MarchandApril2019,,Bushnell
UWSS,Site31,31,2019-03-31,2019-06-28,Jun-19,2019,March;April;May;June,JuneJuly2019,,Bushnell
UWSS,Site31,31,2019-06-28,2019-10-22,Dec-19,2019,June;July;August;September;October,Dec-19,,Bushnell
UWSS,Site31,31,2019-12-29,2020-01-25,Jan-20,2020,December;January,Jan-20,,Bushnell
UWSS,Site31,31,2020-01-25,2020-02-29,Feb-20,2020,January;February;March,Feb-20,,Bushnell
UWSS,Site31,31,2020-02-29,2020-04-23,Apr-20,2020,March;April,Apr-20,,Bushnell
UWSS,Site31,31,2020-04-28,2020-05-30,May-20,2020,April;May;June,May-20,,Bushnell
UWSS,Site31,31,2020-05-30,2020-08-13,Jul-20,2020,May;June;July;August,Jul-20,,Bushnell
UWSS,Site31,31,2020-08-13,2020-09-29,Oct-20,2020,August;September;October,Oct-20,,Bushnell
UWSS,Site31,31,2020-10-22,2020-12-05,Nov-20,2020,October;November;December,Nov-20,,Bushnell
UWSS,Site31,31,2020-12-05,2021-01-09,Jan-21,2021,December;January,Jan-21,,Bushnell
UWSS,Site31a,31a,2021-02-03,2021-03-29,Mar-21,2021,January;February;March,MarchApril2021,,Bushnell
UWSS,Site31a,31a,2021-03-29,2021-05-31,May-21,2021,March;April;May,May-21,,Bushnell
UWSS,Site31a,31a,2021-05-31,2021-08-03,Jul-21,2021,May;June;July;August,Jul-21,,Bushnell
UWSS,Site31a,31a,2021-08-03,2021-09-04,Sep-21,2021,August;September,Sep-21,,Bushnell
UWSS,Site31a,31a,2021-09-04,2021-10-23,Oct-21,2021,September;October,Oct-21,,Bushnell
UWSS,Site31a,31a,2021-10-23,2022-04-26,Jun-22,2022,Oct-Apr,Jun-22,,Bushnell
UWSS,Site31a,31a,2022-06-19,2022-07-17,Jul-22,2022,June;July,Jul-22,,Bushnell
UWSS,Site31a,31a,2022-07-17,2022-08-20,Aug-22,2022,July;August,Aug-22,,Bushnell
UWSS,Site31a,31a,2022-08-20,2022-10-02,Sep-22,2022,August;September;October,Sep-22,,Bushnell
,,,,,,,,,,
UWSS,Site32,32,2018-08-09,2018-08-28,Aug-18,2018,July;August,Aug 25th check,,Bushnell
UWSS,Site32,32,2018-08-28,2018-10-10,Sep-18,2018,August;September,September Check,,Bushnell
UWSS,Site32,32,NA,NA,Oct-18,2018,NA,October November Check,Corrupt,Bushnell
UWSS,Site32,32,2018-10-10,2018-12-24,Dec-18,2018,October;November;December,Dec-18,,Bushnell
UWSS,Site32,32,2019-02-05,2019-04-05,Jan-19,2019,December;January;March;April,Jan-19,,Bushnell
UWSS,Site32,32,2019-04-05,2019-11-19,Dec-19,2019,April;May;June;July;August;September;October;November,Dec-19,,Bushnell
UWSS,Site32,32,2019-12-30,2020-01-25,Jan-20,2020,December;January,Jan-20,,Bushnell
UWSS,Site32,32,2020-01-25,2020-02-29,Feb-20,2020,January;February,Feb-20,,Bushnell
UWSS,Site32,32,2020-02-29,2020-04-28,Apr-20,2020,February;March;April,Apr-20,,Bushnell
UWSS,Site32,32,2020-04-28,2020-05-30,May-20,2020,April;May,May-20,,Bushnell
UWSS,Site32,32,2020-05-30,2020-08-13,Jul-20,2020,July;August,Jul-20,,Bushnell
UWSS,Site32,32,2020-08-13,2020-12-05,Nov-20,2020,August;September;October;November;December,Nov-20,,Bushnell
UWSS,Site32,32,2020-12-05,2021-01-09,Jan-21,2021,December;January,Jan-21,,Bushnell
UWSS,Site32,32,2021-01-09,2021-04-22,Mar-21,2021,January;February;March;April,MarchApril2021,,Bushnell
UWSS,Site32,32,2021-04-22,2021-08-12,Jul-21,2021,April;May;June;July;August,Jul-21,,Bushnell
UWSS,Site32,32,2021-08-12,2021-09-04,Sep-21,2021,August;September,Sep-21,,Bushnell
UWSS,Site32,32,2021-09-04,2021-10-23,Oct-21,2021,September;October,Oct-21,,Bushnell
UWSS,Site32,32,2022-08-01,2022-10-02,Sep-22,2022,August;September;October,Sep-22,,Browning
,,,,,,,,,,
UWSS,Site33,33,2018-07-31,2018-08-25,Aug-18,2018,July;August,Aug 25th check,,Bushnell
UWSS,Site33,33,2018-08-25,2018-10-08,Sep-18,2018,August;September,September Check,,Bushnell
UWSS,Site33,33,2018-10-08,2018-11-18,Oct-18,2018,September;October,October November Check,,Bushnell
UWSS,Site33,33,2018-11-18,2018-12-18,Dec-18,2018,November;December,Dec-18,,Bushnell
UWSS,Site33,33,2018-12-18,2019-01-30,Jan-19,2019,December;January,Jan-19,,Bushnell
UWSS,Site33,33,2019-01-30,2019-04-21,Mar-19,2019,January;February;March;April,MarchandApril2019,,Bushnell
UWSS,Site33,33,2019-04-22,2019-07-07,Jun-19,2019,March;April,JuneJuly2019,,Bushnell
UWSS,Site33,33,2019-07-07,2019-09-15,Sep-19,2019,July;August;September,SeptoNov2019,,Bushnell
UWSS,Site33,33,2019-09-15,2019-12-30,Dec-19,2019,September;October;November;December,Dec-19,,Bushnell
UWSS,Site33,33,2019-12-30,2020-01-26,Jan-20,2020,December;January,Jan-20,,Bushnell
UWSS,Site33,33,2020-01-26,2020-03-01,Feb-20,2020,January;February;March,Feb-20,,Bushnell
UWSS,Site33,33,2020-03-01,2020-04-28,Apr-20,2020,March;April,Apr-20,,Bushnell
UWSS,Site33,33,2020-04-28,2020-06-01,May-20,2020,April;May;June,May-20,,Bushnell
UWSS,Site33,33,2020-06-01,2020-07-09,Jun-20,2020,May;June,Jun-20,,Bushnell
UWSS,Site33,33,2020-07-09,2020-08-13,Jul-20,2020,July;August,Jul-20,,Bushnell
UWSS,Site33,33,2020-08-13,2020-10-15,Oct-20,2020,August;September;October,Oct-20,,Bushnell
UWSS,Site33,33,2020-10-15,2020-12-05,Nov-20,2020,October;November;December,Oct-20,,Bushnell
UWSS,Site33,33,NA,NA,NA,NA,NA,NA,Stolen,Bushnell
