"","Date","Time","Buck","MarkedDoe","UnmarkedDoe","Doe_UnknownifMarked","Fawn","UnknownSex","Unknown_UnknownifMarked","UnknownAgeGroup","Comments","TotalAdult","TotalFawn","Location","ICDoe_2019","ControlCollar_Colour","ControlCollar_Tag","ICCollar_Colour","EarTagNumber_2019","EarTagNumber_2020","EarTagColour_2019","EarTagColour2020","ICDoe_2020","Multi_Marked_Comments","TotalMarked","WHID_all","df_year","datetime","SiteID"
"20279","2021-09-09","14:54:58",0,0,0,0,0,0,0,0,"",NA,NA,"site25a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-09 14:54:58,"Site25a"
"20280","2021-09-09","14:55:01",0,0,0,0,0,0,0,0,"",NA,NA,"site25a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-09 14:55:01,"Site25a"
"20281","2021-09-09","14:56:18",0,0,0,0,0,0,0,0,"",NA,NA,"site25a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-09 14:56:18,"Site25a"
"20282","2021-09-09","14:57:55",0,0,0,0,0,0,0,0,"",NA,NA,"site25a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-09 14:57:55,"Site25a"
"20283","2021-09-09","14:58:03",0,0,0,0,0,0,0,0,"",NA,NA,"site25a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-09 14:58:03,"Site25a"
"20284","2021-09-09","14:58:05",0,0,0,0,0,0,0,0,"",NA,NA,"site25a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-09 14:58:05,"Site25a"
"20285","2021-09-09","14:58:07",0,0,0,0,0,0,0,0,"",NA,NA,"site25a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-09 14:58:07,"Site25a"
"20286","2021-09-09","14:58:18",0,0,0,0,0,0,0,0,"",NA,NA,"site25a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-09 14:58:18,"Site25a"
"20287","2021-09-09","14:58:19",0,0,0,0,0,0,0,0,"",NA,NA,"site25a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-09 14:58:19,"Site25a"
"20288","2021-09-09","14:58:21",0,0,0,0,0,0,0,0,"",NA,NA,"site25a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-09 14:58:21,"Site25a"
"20289","2021-09-09","14:58:31",0,0,0,0,0,0,0,0,"",NA,NA,"site25a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-09 14:58:31,"Site25a"
"20290","2021-09-09","14:58:33",0,0,0,0,0,0,0,0,"",NA,NA,"site25a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-09 14:58:33,"Site25a"
"20291","2021-09-09","14:58:34",0,0,0,0,0,0,0,0,"",NA,NA,"site25a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-09 14:58:34,"Site25a"
"20292","2021-09-09","14:59:01",0,0,0,0,0,0,0,0,"",NA,NA,"site25a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-09 14:59:01,"Site25a"
"20293","2021-09-09","14:59:03",0,0,0,0,0,0,0,0,"",NA,NA,"site25a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-09 14:59:03,"Site25a"
"20294","2021-09-09","14:59:05",0,0,0,0,0,0,0,0,"",NA,NA,"site25a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-09 14:59:05,"Site25a"
"20295","2021-09-09","15:00:11",0,0,0,0,0,0,0,0,"",NA,NA,"site25a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-09 15:00:11,"Site25a"
"20296","2021-09-09","15:00:12",0,0,0,0,0,0,0,0,"",NA,NA,"site25a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-09 15:00:12,"Site25a"
"20297","2021-09-09","15:00:14",0,0,0,0,0,0,0,0,"",NA,NA,"site25a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-09 15:00:14,"Site25a"
"20298","2021-09-09","15:00:26",0,0,0,0,0,0,0,0,"",NA,NA,"site25a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-09 15:00:26,"Site25a"
"20299","2021-09-09","15:00:28",0,0,0,0,0,0,0,0,"",NA,NA,"site25a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-09 15:00:28,"Site25a"
"20300","2021-09-09","15:00:29",0,0,0,0,0,0,0,0,"",NA,NA,"site25a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-09 15:00:29,"Site25a"
"20301","2021-09-09","15:00:40",0,0,0,0,0,0,0,0,"",NA,NA,"site25a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-09 15:00:40,"Site25a"
"20302","2021-09-09","15:00:42",0,0,0,0,0,0,0,0,"",NA,NA,"site25a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-09 15:00:42,"Site25a"
"20303","2021-09-09","15:00:43",0,0,0,0,0,0,0,0,"",NA,NA,"site25a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-09 15:00:43,"Site25a"
"20304","2021-09-09","15:00:54",0,0,0,0,0,0,0,0,"",NA,NA,"site25a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-09 15:00:54,"Site25a"
"20305","2021-09-09","15:00:56",0,0,0,0,0,0,0,0,"",NA,NA,"site25a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-09 15:00:56,"Site25a"
"20306","2021-09-09","15:00:58",0,0,0,0,0,0,0,0,"",NA,NA,"site25a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-09 15:00:58,"Site25a"
"20307","2021-09-09","15:01:49",0,0,0,0,0,0,0,0,"",NA,NA,"site25a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-09 15:01:49,"Site25a"
