File,RelativePath,Folder,Date,Time,ImageQuality,DeleteFlag,Buck,MarkedDoe,UnmarkedDoe,Doe_UnknownifMarked,Fawn,UnknownSex,Unknown_UnknownifMarked,UnknownAgeGroup,Comments,TotalAdult,TotalFawn,Location,Classifier,Malfunction,ICDoe_2019,ControlCollar_Colour,ControlCollar_Tag,ICCollar_Colour,EarTagNumber_2019,EarTagNumber_2020,EarTagColour_2019,EarTagColour2020,ICDoe_2020,Multi_Marked_Comments,TotalMarked
10080958.JPG,,Folder 1,08-Oct-20,18:35:02,Ok,FALSE,1,0,0,0,0,0,0,0,,,,Site16,KB,FALSE,0,,,,,,,,0,,
10080959.JPG,,Folder 1,08-Oct-20,18:35:02,Ok,FALSE,1,0,0,0,0,0,0,0,,,,Site16,KB,FALSE,0,,,,,,,,0,,
10080960.JPG,,Folder 1,08-Oct-20,18:35:03,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site16,KB,FALSE,0,,,,,,,,0,,
10080961.JPG,,Folder 1,08-Oct-20,21:31:20,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site16,KB,FALSE,0,,,,,,,,0,,
10080962.JPG,,Folder 1,08-Oct-20,21:31:20,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site16,KB,FALSE,0,,,,,,,,0,,
10080963.JPG,,Folder 1,08-Oct-20,21:31:20,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site16,KB,FALSE,0,,,,,,,,0,,
10090964.JPG,,Folder 1,09-Oct-20,1:05:39,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site16,KB,FALSE,0,,,,,,,,0,,
10090965.JPG,,Folder 1,09-Oct-20,1:05:40,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site16,KB,FALSE,0,,,,,,,,0,,
10090966.JPG,,Folder 1,09-Oct-20,1:05:40,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site16,KB,FALSE,0,,,,,,,,0,,
10100967.JPG,,Folder 1,10-Oct-20,8:03:11,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site16,KB,FALSE,0,,,,,,,,0,,
10100968.JPG,,Folder 1,10-Oct-20,8:03:12,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site16,KB,FALSE,0,,,,,,,,0,,
10100969.JPG,,Folder 1,10-Oct-20,8:03:12,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site16,KB,FALSE,0,,,,,,,,0,,
10150993.JPG,,Folder 1,15-Oct-20,14:17:51,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site16,KB,FALSE,0,,,,,,,,0,,
10150001.JPG,,Folder 2,15-Oct-20,14:19:18,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site16,KB,FALSE,0,,,,,,,,0,,
10150002.JPG,,Folder 2,15-Oct-20,14:19:19,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site16,KB,FALSE,0,,,,,,,,0,,
10150003.JPG,,Folder 2,15-Oct-20,14:19:19,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site16,KB,FALSE,0,,,,,,,,0,,
10160004.JPG,,Folder 2,16-Oct-20,9:10:30,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site16,KB,FALSE,0,,,,,,,,0,,
10160005.JPG,,Folder 2,16-Oct-20,9:10:30,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site16,KB,FALSE,0,,,,,,,,0,,
10160006.JPG,,Folder 2,16-Oct-20,9:10:31,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site16,KB,FALSE,0,,,,,,,,0,,
10170007.JPG,,Folder 2,17-Oct-20,13:03:39,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site16,KB,FALSE,0,,,,,,,,0,,
10170008.JPG,,Folder 2,17-Oct-20,13:03:41,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site16,KB,FALSE,0,,,,,,,,0,,
10170009.JPG,,Folder 2,17-Oct-20,13:03:41,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site16,KB,FALSE,0,,,,,,,,0,,
10170010.JPG,,Folder 2,17-Oct-20,13:16:21,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site16,KB,FALSE,0,,,,,,,,0,,
10170011.JPG,,Folder 2,17-Oct-20,13:16:22,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site16,KB,FALSE,0,,,,,,,,0,,
10170012.JPG,,Folder 2,17-Oct-20,13:16:22,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site16,KB,FALSE,0,,,,,,,,0,,
10170013.JPG,,Folder 2,17-Oct-20,21:38:55,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site16,KB,FALSE,0,,,,,,,,0,,
10170014.JPG,,Folder 2,17-Oct-20,21:38:57,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site16,KB,FALSE,0,,,,,,,,0,,
10170015.JPG,,Folder 2,17-Oct-20,21:38:57,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site16,KB,FALSE,0,,,,,,,,0,,
10170016.JPG,,Folder 2,17-Oct-20,21:41:26,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site16,KB,FALSE,0,,,,,,,,0,,
10170017.JPG,,Folder 2,17-Oct-20,21:41:26,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site16,KB,FALSE,0,,,,,,,,0,,
10170018.JPG,,Folder 2,17-Oct-20,21:41:26,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site16,KB,FALSE,0,,,,,,,,0,,
10190019.JPG,,Folder 2,19-Oct-20,8:15:26,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site16,KB,FALSE,0,,,,,,,,0,,
10190020.JPG,,Folder 2,19-Oct-20,8:15:27,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site16,KB,FALSE,0,,,,,,,,0,,
10190021.JPG,,Folder 2,19-Oct-20,8:15:27,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site16,KB,FALSE,0,,,,,,,,0,,
10190022.JPG,,Folder 2,19-Oct-20,11:58:30,Ok,FALSE,1,0,0,0,0,0,0,0,,,,Site16,KB,FALSE,0,,,,,,,,0,,
10190023.JPG,,Folder 2,19-Oct-20,11:58:31,Ok,FALSE,1,0,0,0,0,0,0,0,,,,Site16,KB,FALSE,0,,,,,,,,0,,
10190024.JPG,,Folder 2,19-Oct-20,11:58:31,Ok,FALSE,1,0,0,0,0,0,0,0,,,,Site16,KB,FALSE,0,,,,,,,,0,,
10190025.JPG,,Folder 2,19-Oct-20,11:58:43,Ok,FALSE,1,0,0,0,0,0,0,0,,,,Site16,KB,FALSE,0,,,,,,,,0,,
10190026.JPG,,Folder 2,19-Oct-20,11:58:43,Ok,FALSE,1,0,0,0,0,0,0,0,,,,Site16,KB,FALSE,0,,,,,,,,0,,
10190027.JPG,,Folder 2,19-Oct-20,11:58:43,Ok,FALSE,1,0,0,0,0,0,0,0,,,,Site16,KB,FALSE,0,,,,,,,,0,,
10190028.JPG,,Folder 2,19-Oct-20,11:58:55,Ok,FALSE,1,0,0,0,0,0,0,0,,,,Site16,KB,FALSE,0,,,,,,,,0,,
10190029.JPG,,Folder 2,19-Oct-20,11:58:55,Ok,FALSE,1,0,0,0,0,0,0,0,,,,Site16,KB,FALSE,0,,,,,,,,0,,
10190030.JPG,,Folder 2,19-Oct-20,11:58:55,Ok,FALSE,1,0,0,0,0,0,0,0,,,,Site16,KB,FALSE,0,,,,,,,,0,,
10190031.JPG,,Folder 2,19-Oct-20,11:59:09,Ok,FALSE,1,0,0,0,0,0,0,0,,,,Site16,KB,FALSE,0,,,,,,,,0,,
10190032.JPG,,Folder 2,19-Oct-20,11:59:09,Ok,FALSE,1,0,0,0,0,0,0,0,,,,Site16,KB,FALSE,0,,,,,,,,0,,
10190033.JPG,,Folder 2,19-Oct-20,11:59:10,Ok,FALSE,1,0,0,0,0,0,0,0,,,,Site16,KB,FALSE,0,,,,,,,,0,,
10190034.JPG,,Folder 2,19-Oct-20,11:59:21,Ok,FALSE,1,0,0,0,0,0,0,0,,,,Site16,KB,FALSE,0,,,,,,,,0,,
10190035.JPG,,Folder 2,19-Oct-20,11:59:23,Ok,FALSE,1,0,0,0,0,0,0,0,,,,Site16,KB,FALSE,0,,,,,,,,0,,
10190036.JPG,,Folder 2,19-Oct-20,11:59:23,Ok,FALSE,1,0,0,0,0,0,0,0,,,,Site16,KB,FALSE,0,,,,,,,,0,,
10190037.JPG,,Folder 2,19-Oct-20,11:59:35,Ok,FALSE,1,0,0,0,0,0,0,0,,,,Site16,KB,FALSE,0,,,,,,,,0,,
10190038.JPG,,Folder 2,19-Oct-20,11:59:36,Ok,FALSE,1,0,0,0,0,0,0,0,,,,Site16,KB,FALSE,0,,,,,,,,0,,
10190039.JPG,,Folder 2,19-Oct-20,11:59:36,Ok,FALSE,1,0,0,0,0,0,0,0,,,,Site16,KB,FALSE,0,,,,,,,,0,,
10190040.JPG,,Folder 2,19-Oct-20,11:59:47,Ok,FALSE,1,0,0,0,0,0,0,0,,,,Site16,KB,FALSE,0,,,,,,,,0,,
10190041.JPG,,Folder 2,19-Oct-20,11:59:47,Ok,FALSE,1,0,0,0,0,0,0,0,,,,Site16,KB,FALSE,0,,,,,,,,0,,
10190042.JPG,,Folder 2,19-Oct-20,11:59:47,Ok,FALSE,1,0,0,0,0,0,0,0,,,,Site16,KB,FALSE,0,,,,,,,,0,,
10190043.JPG,,Folder 2,19-Oct-20,12:03:32,Ok,FALSE,1,0,0,0,0,0,0,0,,,,Site16,KB,FALSE,0,,,,,,,,0,,
10190044.JPG,,Folder 2,19-Oct-20,12:03:33,Ok,FALSE,1,0,0,0,0,0,0,0,,,,Site16,KB,FALSE,0,,,,,,,,0,,
10190045.JPG,,Folder 2,19-Oct-20,12:03:33,Ok,FALSE,1,0,0,0,0,0,0,0,,,,Site16,KB,FALSE,0,,,,,,,,0,,
10190046.JPG,,Folder 2,19-Oct-20,12:03:44,Ok,FALSE,1,0,0,0,0,0,0,0,,,,Site16,KB,FALSE,0,,,,,,,,0,,
10190047.JPG,,Folder 2,19-Oct-20,12:03:44,Ok,FALSE,1,0,0,0,0,0,0,0,,,,Site16,KB,FALSE,0,,,,,,,,0,,
10190048.JPG,,Folder 2,19-Oct-20,12:03:45,Ok,FALSE,1,0,0,0,0,0,0,0,,,,Site16,KB,FALSE,0,,,,,,,,0,,
10190049.JPG,,Folder 2,19-Oct-20,12:03:55,Ok,FALSE,1,0,0,0,0,0,0,0,,,,Site16,KB,FALSE,0,,,,,,,,0,,
10190050.JPG,,Folder 2,19-Oct-20,12:03:56,Ok,FALSE,1,0,0,0,0,0,0,0,,,,Site16,KB,FALSE,0,,,,,,,,0,,
10190051.JPG,,Folder 2,19-Oct-20,12:03:56,Ok,FALSE,1,0,0,0,0,0,0,0,,,,Site16,KB,FALSE,0,,,,,,,,0,,
10190052.JPG,,Folder 2,19-Oct-20,12:04:07,Ok,FALSE,1,0,0,0,0,0,0,0,,,,Site16,KB,FALSE,0,,,,,,,,0,,
10190053.JPG,,Folder 2,19-Oct-20,12:04:08,Ok,FALSE,1,0,0,0,0,0,0,0,,,,Site16,KB,FALSE,0,,,,,,,,0,,
10190054.JPG,,Folder 2,19-Oct-20,12:04:08,Ok,FALSE,1,0,0,0,0,0,0,0,,,,Site16,KB,FALSE,0,,,,,,,,0,,
10190055.JPG,,Folder 2,19-Oct-20,15:33:01,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site16,KB,FALSE,0,,,,,,,,0,,
10190056.JPG,,Folder 2,19-Oct-20,15:33:01,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site16,KB,FALSE,0,,,,,,,,0,,
10190057.JPG,,Folder 2,19-Oct-20,15:33:02,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site16,KB,FALSE,0,,,,,,,,0,,
10190058.JPG,,Folder 2,19-Oct-20,17:06:52,Ok,FALSE,1,0,0,0,0,0,0,0,,,,Site16,KB,FALSE,0,,,,,,,,0,,
10190059.JPG,,Folder 2,19-Oct-20,17:06:53,Ok,FALSE,1,0,0,0,0,0,0,0,,,,Site16,KB,FALSE,0,,,,,,,,0,,
10190060.JPG,,Folder 2,19-Oct-20,17:06:53,Ok,FALSE,1,0,0,0,0,0,0,0,,,,Site16,KB,FALSE,0,,,,,,,,0,,
10190061.JPG,,Folder 2,19-Oct-20,17:07:05,Ok,FALSE,1,0,0,0,0,0,0,0,,,,Site16,KB,FALSE,0,,,,,,,,0,,
10190062.JPG,,Folder 2,19-Oct-20,17:07:06,Ok,FALSE,1,0,0,0,0,0,0,0,,,,Site16,KB,FALSE,0,,,,,,,,0,,
10190063.JPG,,Folder 2,19-Oct-20,17:07:06,Ok,FALSE,1,0,0,0,0,0,0,0,,,,Site16,KB,FALSE,0,,,,,,,,0,,
10190064.JPG,,Folder 2,19-Oct-20,17:07:19,Ok,FALSE,1,0,0,0,0,0,0,0,,,,Site16,KB,FALSE,0,,,,,,,,0,,
10190065.JPG,,Folder 2,19-Oct-20,17:07:20,Ok,FALSE,1,0,0,0,0,0,0,0,,,,Site16,KB,FALSE,0,,,,,,,,0,,
10190066.JPG,,Folder 2,19-Oct-20,17:07:20,Ok,FALSE,1,0,0,0,0,0,0,0,,,,Site16,KB,FALSE,0,,,,,,,,0,,
10190067.JPG,,Folder 2,19-Oct-20,17:07:31,Ok,FALSE,1,0,0,0,0,0,0,0,,,,Site16,KB,FALSE,0,,,,,,,,0,,
10190068.JPG,,Folder 2,19-Oct-20,17:07:32,Ok,FALSE,1,0,0,0,0,0,0,0,,,,Site16,KB,FALSE,0,,,,,,,,0,,
10190069.JPG,,Folder 2,19-Oct-20,17:07:32,Ok,FALSE,1,0,0,0,0,0,0,0,,,,Site16,KB,FALSE,0,,,,,,,,0,,
10190070.JPG,,Folder 2,19-Oct-20,17:07:50,Ok,FALSE,1,0,0,0,0,0,0,0,,,,Site16,KB,FALSE,0,,,,,,,,0,,
10190071.JPG,,Folder 2,19-Oct-20,17:07:50,Ok,FALSE,1,0,0,0,0,0,0,0,,,,Site16,KB,FALSE,0,,,,,,,,0,,
10190072.JPG,,Folder 2,19-Oct-20,17:07:51,Ok,FALSE,1,0,0,0,0,0,0,0,,,,Site16,KB,FALSE,0,,,,,,,,0,,
10190073.JPG,,Folder 2,19-Oct-20,17:12:52,Ok,FALSE,1,0,0,0,0,0,0,0,,,,Site16,KB,FALSE,0,,,,,,,,0,,
10190074.JPG,,Folder 2,19-Oct-20,17:12:53,Ok,FALSE,1,0,0,0,0,0,0,0,,,,Site16,KB,FALSE,0,,,,,,,,0,,
10190075.JPG,,Folder 2,19-Oct-20,17:12:53,Ok,FALSE,1,0,0,0,0,0,0,0,,,,Site16,KB,FALSE,0,,,,,,,,0,,
10190076.JPG,,Folder 2,19-Oct-20,17:20:58,Ok,FALSE,1,0,0,0,0,0,0,0,,,,Site16,KB,FALSE,0,,,,,,,,0,,
10190077.JPG,,Folder 2,19-Oct-20,17:20:58,Ok,FALSE,1,0,0,0,0,0,0,0,,,,Site16,KB,FALSE,0,,,,,,,,0,,
10190078.JPG,,Folder 2,19-Oct-20,17:20:59,Ok,FALSE,1,0,0,0,0,0,0,0,,,,Site16,KB,FALSE,0,,,,,,,,0,,
10190079.JPG,,Folder 2,19-Oct-20,17:21:11,Ok,FALSE,1,0,0,0,0,0,0,0,,,,Site16,KB,FALSE,0,,,,,,,,0,,
10190080.JPG,,Folder 2,19-Oct-20,17:21:11,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site16,KB,FALSE,0,,,,,,,,0,,
10190081.JPG,,Folder 2,19-Oct-20,17:21:11,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site16,KB,FALSE,0,,,,,,,,0,,
10190082.JPG,,Folder 2,19-Oct-20,19:25:44,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site16,KB,FALSE,1,,,UnknownColour,,,Unknown,,0,,
10190083.JPG,,Folder 2,19-Oct-20,19:25:44,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site16,KB,FALSE,1,,,UnknownColour,,,Unknown,,0,,
10190084.JPG,,Folder 2,19-Oct-20,19:25:45,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site16,KB,FALSE,0,,,,,,,,0,,
10190085.JPG,,Folder 2,19-Oct-20,19:26:07,Ok,FALSE,0,0,0,1,0,0,0,0,,2,,Site16,KB,FALSE,0,,,,,,,Unknown,1,,
10190086.JPG,,Folder 2,19-Oct-20,19:26:08,Ok,FALSE,0,0,0,1,0,0,0,0,,2,,Site16,KB,FALSE,0,,,,,,,Unknown,1,,
10190087.JPG,,Folder 2,19-Oct-20,19:26:08,Ok,FALSE,0,0,0,1,0,0,0,0,,2,,Site16,KB,FALSE,0,,,,,,,Unknown,1,,
10200088.JPG,,Folder 2,20-Oct-20,2:05:45,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site16,KB,FALSE,0,,,,,,,,0,,
10200089.JPG,,Folder 2,20-Oct-20,2:05:45,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site16,KB,FALSE,0,,,,,,,,0,,
10200090.JPG,,Folder 2,20-Oct-20,2:05:45,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site16,KB,FALSE,0,,,,,,,,0,,
10200091.JPG,,Folder 2,20-Oct-20,13:00:52,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site16,KB,FALSE,0,,,,,,,,0,,
10200092.JPG,,Folder 2,20-Oct-20,13:00:53,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site16,KB,FALSE,0,,,,,,,,0,,
10200093.JPG,,Folder 2,20-Oct-20,13:00:53,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site16,KB,FALSE,0,,,,,,,,0,,
10200094.JPG,,Folder 2,20-Oct-20,21:34:25,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site16,KB,FALSE,0,,,,,,,,0,,
10200095.JPG,,Folder 2,20-Oct-20,21:34:25,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site16,KB,FALSE,0,,,,,,,,0,,
10200096.JPG,,Folder 2,20-Oct-20,21:34:26,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site16,KB,FALSE,0,,,,,,,,0,,
10210097.JPG,,Folder 2,21-Oct-20,11:31:15,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site16,KB,FALSE,0,,,,,,,,0,,
10210098.JPG,,Folder 2,21-Oct-20,11:31:16,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site16,KB,FALSE,0,,,,,,,,0,,
10210099.JPG,,Folder 2,21-Oct-20,11:31:16,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site16,KB,FALSE,0,,,,,,,,0,,
10210100.JPG,,Folder 2,21-Oct-20,12:05:43,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site16,KB,FALSE,0,,,,,,,,0,,
10210101.JPG,,Folder 2,21-Oct-20,12:05:43,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site16,KB,FALSE,0,,,,,,,,0,,
10210102.JPG,,Folder 2,21-Oct-20,12:05:44,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site16,KB,FALSE,0,,,,,,,,0,,
10210103.JPG,,Folder 2,21-Oct-20,12:05:55,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site16,KB,FALSE,0,,,,,,,,0,,
10210104.JPG,,Folder 2,21-Oct-20,12:05:56,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site16,KB,FALSE,0,,,,,,,,0,,
10210105.JPG,,Folder 2,21-Oct-20,12:05:56,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site16,KB,FALSE,0,,,,,,,,0,,
10220106.JPG,,Folder 2,22-Oct-20,15:03:54,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site16,KB,FALSE,0,,,,,,,,0,,
10220107.JPG,,Folder 2,22-Oct-20,15:03:55,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site16,KB,FALSE,0,,,,,,,,0,,
10220108.JPG,,Folder 2,22-Oct-20,15:03:55,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site16,KB,FALSE,0,,,,,,,,0,,
10220109.JPG,,Folder 2,22-Oct-20,17:42:56,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site16,KB,FALSE,0,,,,,,,,0,,
10220110.JPG,,Folder 2,22-Oct-20,17:42:56,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site16,KB,FALSE,0,,,,,,,,0,,
10220111.JPG,,Folder 2,22-Oct-20,17:42:56,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site16,KB,FALSE,0,,,,,,,,0,,
10220112.JPG,,Folder 2,22-Oct-20,17:43:45,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site16,KB,FALSE,0,,,,,,,,0,,
10220113.JPG,,Folder 2,22-Oct-20,17:43:46,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site16,KB,FALSE,0,,,,,,,,0,,
10220114.JPG,,Folder 2,22-Oct-20,17:43:46,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site16,KB,FALSE,0,,,,,,,,0,,
10220115.JPG,,Folder 2,22-Oct-20,17:50:39,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site16,KB,FALSE,0,,,,,,,,0,,
10220116.JPG,,Folder 2,22-Oct-20,17:50:39,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site16,KB,FALSE,0,,,,,,,,0,,
10220117.JPG,,Folder 2,22-Oct-20,17:50:40,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site16,KB,FALSE,0,,,,,,,,0,,
10220118.JPG,,Folder 2,22-Oct-20,17:51:46,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site16,KB,FALSE,0,,,,,,,,0,,
10220119.JPG,,Folder 2,22-Oct-20,17:51:46,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site16,KB,FALSE,0,,,,,,,,0,,
10220120.JPG,,Folder 2,22-Oct-20,17:51:46,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site16,KB,FALSE,0,,,,,,,,0,,
10220121.JPG,,Folder 2,22-Oct-20,17:53:50,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site16,KB,FALSE,0,,,,,,,,0,,
10220122.JPG,,Folder 2,22-Oct-20,17:53:50,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site16,KB,FALSE,0,,,,,,,,0,,
10220123.JPG,,Folder 2,22-Oct-20,17:53:51,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site16,KB,FALSE,0,,,,,,,,0,,
10220124.JPG,,Folder 2,22-Oct-20,17:54:38,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site16,KB,FALSE,0,,,,,,,,0,,
10220125.JPG,,Folder 2,22-Oct-20,17:54:38,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site16,KB,FALSE,0,,,,,,,,0,,
10220126.JPG,,Folder 2,22-Oct-20,17:54:38,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site16,KB,FALSE,0,,,,,,,,0,,
10240127.JPG,,Folder 2,24-Oct-20,0:04:27,Ok,FALSE,1,0,0,0,0,0,0,0,,,,Site16,KB,FALSE,0,,,,,,,,0,,
10240128.JPG,,Folder 2,24-Oct-20,0:04:28,Ok,FALSE,1,0,0,0,0,0,0,0,,,,Site16,KB,FALSE,0,,,,,,,,0,,
10240129.JPG,,Folder 2,24-Oct-20,0:04:28,Ok,FALSE,1,0,0,0,0,0,0,0,,,,Site16,KB,FALSE,0,,,,,,,,0,,
10240130.JPG,,Folder 2,24-Oct-20,20:28:09,Ok,FALSE,1,0,0,0,0,0,0,0,,,,Site16,KB,FALSE,0,,,,,,,,0,,
10240131.JPG,,Folder 2,24-Oct-20,20:28:09,Ok,FALSE,1,0,0,0,0,0,0,0,,,,Site16,KB,FALSE,0,,,,,,,,0,,
10240132.JPG,,Folder 2,24-Oct-20,20:28:10,Ok,FALSE,1,0,0,0,0,0,0,0,,,,Site16,KB,FALSE,0,,,,,,,,0,,
10250133.JPG,,Folder 2,25-Oct-20,14:35:04,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site16,KB,FALSE,0,,,,,,,,0,,
10250134.JPG,,Folder 2,25-Oct-20,14:35:05,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site16,KB,FALSE,0,,,,,,,,0,,
10250135.JPG,,Folder 2,25-Oct-20,14:35:05,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site16,KB,FALSE,0,,,,,,,,0,,
10250136.JPG,,Folder 2,25-Oct-20,14:35:24,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site16,KB,FALSE,0,,,,,,,,0,,
10250137.JPG,,Folder 2,25-Oct-20,14:35:25,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site16,KB,FALSE,0,,,,,,,,0,,
10250138.JPG,,Folder 2,25-Oct-20,14:35:26,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site16,KB,FALSE,0,,,,,,,,0,,
10250139.JPG,,Folder 2,25-Oct-20,16:10:23,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site16,KB,FALSE,0,,,,,,,,0,,
10250140.JPG,,Folder 2,25-Oct-20,16:10:24,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site16,KB,FALSE,0,,,,,,,,0,,
10250141.JPG,,Folder 2,25-Oct-20,16:10:24,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site16,KB,FALSE,0,,,,,,,,0,,
10260142.JPG,,Folder 2,26-Oct-20,8:49:37,Ok,FALSE,1,0,0,0,0,0,0,0,,,,Site16,KB,FALSE,0,,,,,,,,0,,
10260143.JPG,,Folder 2,26-Oct-20,8:49:38,Ok,FALSE,1,0,0,0,0,0,0,0,,,,Site16,KB,FALSE,0,,,,,,,,0,,
10260144.JPG,,Folder 2,26-Oct-20,8:49:38,Ok,FALSE,1,0,0,0,0,0,0,0,,,,Site16,KB,FALSE,0,,,,,,,,0,,
10260145.JPG,,Folder 2,26-Oct-20,8:49:49,Ok,FALSE,1,0,0,0,0,0,0,0,,,,Site16,KB,FALSE,0,,,,,,,,0,,
10260146.JPG,,Folder 2,26-Oct-20,8:49:50,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site16,KB,FALSE,0,,,,,,,,0,,
10260147.JPG,,Folder 2,26-Oct-20,8:49:50,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site16,KB,FALSE,0,,,,,,,,0,,
10260148.JPG,,Folder 2,26-Oct-20,15:50:55,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site16,KB,FALSE,0,,,,,,,,0,,
10260149.JPG,,Folder 2,26-Oct-20,15:50:55,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site16,KB,FALSE,0,,,,,,,,0,,
10260150.JPG,,Folder 2,26-Oct-20,15:50:55,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site16,KB,FALSE,0,,,,,,,,0,,
10260151.JPG,,Folder 2,26-Oct-20,15:59:11,Ok,FALSE,1,0,0,0,0,0,0,0,,,,Site16,KB,FALSE,0,,,,,,,,0,,
10260152.JPG,,Folder 2,26-Oct-20,15:59:12,Ok,FALSE,1,0,0,0,0,0,0,0,,,,Site16,KB,FALSE,0,,,,,,,,0,,
10260153.JPG,,Folder 2,26-Oct-20,15:59:12,Ok,FALSE,1,0,0,0,0,0,0,0,,,,Site16,KB,FALSE,0,,,,,,,,0,,
10260154.JPG,,Folder 2,26-Oct-20,15:59:26,Ok,FALSE,1,0,0,0,0,0,0,0,,,,Site16,KB,FALSE,0,,,,,,,,0,,
